timestep,temperature,pressure,battery,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
631,29.071533,1029.7269,72.40262,0.94625497,0.041462213,-0.40794915,-0.32774395,0.03259623,0.66881424,-0.12482299,0.22640125,-0.44695914,-0.48981538,0.7613317,-0.32768413,0.3854096,-0.5347335,0.77979946,-0.17770317
632,29.07039,1064.5833,73.72383,1.0463107,0.022271156,-0.3094704,-0.21984449,0.061944157,0.76079905,-0.10815649,0.19490133,-0.5130626,-0.50045514,0.6736902,-0.35050985,0.48108655,-0.50677526,0.89624816,-0.09804735
633,29.130537,1046.0303,72.382996,0.9986448,0.03355679,-0.37226996,-0.28192854,0.04447803,0.7102648,-0.11317237,0.20490865,-0.47786635,-0.48823386,0.715724,-0.34394538,0.43037271,-0.52074695,0.83080786,-0.14492063
634,30.070898,1039.3271,72.67677,1.0181483,0.08022082,-0.40740508,-0.3414084,0.075778514,0.6888068,-0.14716856,0.21280004,-0.50632393,-0.5231579,0.77931046,-0.32944947,0.42161417,-0.54461133,0.8327441,-0.18450935
635,29.718782,999.33496,71.156166,0.8878455,0.08657873,-0.5115046,-0.4499881,0.029470563,0.5850849,-0.15645318,0.2503099,-0.41578746,-0.49971616,0.8645648,-0.30519646,0.30833477,-0.5703616,0.69148725,-0.26589873
636,28.819143,1034.7498,75.28144,0.9370475,0.0341295,-0.34995115,-0.29252768,0.044563025,0.68871,-0.1386443,0.25036693,-0.4564833,-0.51896375,0.7681116,-0.3074304,0.39829051,-0.53451896,0.81113577,-0.1473228
637,30.909203,1045.0175,73.45238,1.0687056,0.115590036,-0.40478182,-0.35810295,0.11396322,0.7006037,-0.17252533,0.21002218,-0.5541114,-0.5588116,0.8074859,-0.323502,0.44587418,-0.5567566,0.8739841,-0.19284011
638,28.580896,1020.7003,71.54231,0.90119445,0.023421943,-0.4282238,-0.33622116,0.0042595565,0.64650047,-0.11105628,0.23122784,-0.40743816,-0.46468255,0.75701,-0.3291993,0.3554606,-0.5316014,0.73521256,-0.18667176
639,29.335566,1028.4797,71.96526,0.9560925,0.052880347,-0.42359084,-0.34425974,0.038534403,0.6633848,-0.12936877,0.2224808,-0.45403576,-0.49261585,0.7714617,-0.3290659,0.384371,-0.539242,0.77842027,-0.18974537
640,28.57739,1047.4369,71.05696,0.9848207,0.0049049854,-0.37347823,-0.25824732,0.017347753,0.7140953,-0.08525737,0.19174874,-0.452196,-0.45292053,0.6727841,-0.36059982,0.42793548,-0.505471,0.81333345,-0.1320467
641,29.944067,1074.8611,71.24405,1.1275991,0.048267514,-0.34251285,-0.23508947,0.08391252,0.7777101,-0.10269268,0.15276533,-0.5576681,-0.4932371,0.6532256,-0.37912947,0.51625866,-0.5052634,0.92808056,-0.11188756
642,28.332693,1026.1963,74.13965,0.894927,0.015279561,-0.37316266,-0.30070102,0.014910877,0.66702867,-0.122182354,0.251687,-0.41686797,-0.4901446,0.7594079,-0.3120054,0.36950445,-0.5301559,0.76599365,-0.15663777
643,31.049875,1006.76843,73.22633,0.9593253,0.14582703,-0.4993469,-0.47850996,0.094349176,0.6013752,-0.2052459,0.25654423,-0.49212927,-0.56774276,0.92346096,-0.2863767,0.34299135,-0.59371334,0.7583045,-0.27885562
644,29.633074,1030.0128,76.30252,0.95359755,0.0757184,-0.3672444,-0.3383386,0.077074915,0.6743895,-0.17383425,0.26366374,-0.48596537,-0.55913466,0.8286575,-0.2888543,0.3940636,-0.55656916,0.8217718,-0.1759817
645,29.03851,1037.4884,73.11113,0.96516144,0.036755234,-0.37942427,-0.30094987,0.04054123,0.6902884,-0.1237811,0.2237556,-0.46193153,-0.4966332,0.7450709,-0.32910585,0.40663484,-0.5292048,0.8081038,-0.15722623
646,30.611189,1034.323,72.84343,1.0258495,0.107767105,-0.4302699,-0.37901402,0.0930492,0.67351836,-0.16761042,0.21880108,-0.5206484,-0.5434209,0.8192099,-0.31998116,0.41344178,-0.5593754,0.83031344,-0.20970716
647,29.742994,1037.9066,71.86452,1.0032024,0.0646196,-0.41366386,-0.3341517,0.05816397,0.68524635,-0.13220827,0.20764254,-0.48705912,-0.5023184,0.76018876,-0.33729753,0.41401577,-0.5375461,0.81529295,-0.1817685
648,30.362953,1024.7683,72.8705,0.98568714,0.1029779,-0.44554955,-0.39660442,0.07856169,0.6503605,-0.16865031,0.23241273,-0.4937244,-0.5378002,0.8368964,-0.3114509,0.38498285,-0.5638042,0.7959319,-0.22279182
649,29.979977,1055.7018,72.21457,1.0662344,0.06454444,-0.37392288,-0.2903672,0.07960102,0.73033583,-0.12748303,0.18729028,-0.529407,-0.51096463,0.7220385,-0.35068318,0.46502346,-0.52651185,0.87744945,-0.14925763
650,28.93618,1058.5587,70.9439,1.0350188,0.013371825,-0.358597,-0.24104892,0.03619486,0.7405287,-0.085278615,0.17479056,-0.4861182,-0.46059123,0.6542908,-0.3709104,0.4617059,-0.5013109,0.8542525,-0.1191531
651,29.605305,1020.249,74.20177,0.93241215,0.0756011,-0.4182045,-0.37301475,0.057079464,0.64533204,-0.16277997,0.2549011,-0.45954156,-0.53235686,0.83249605,-0.29863578,0.36595902,-0.5585434,0.7756788,-0.2050607
652,28.70915,1097.4008,73.705055,1.1305838,-0.014845401,-0.22519943,-0.10686369,0.06886873,0.8467568,-0.07157771,0.1537745,-0.5554268,-0.48237267,0.56140965,-0.38562077,0.5668499,-0.4701118,0.9887363,-0.018353626
653,30.111654,1031.5162,72.55646,0.996686,0.086746186,-0.42805326,-0.36675814,0.07174066,0.66833377,-0.15354364,0.22149384,-0.4938771,-0.52438045,0.8026775,-0.32249025,0.4006795,-0.55214375,0.8088287,-0.20274
654,30.272837,1046.0262,72.90965,1.0463574,0.08543214,-0.39389354,-0.32945347,0.0884988,0.7053994,-0.14938743,0.2057203,-0.52734035,-0.5313145,0.7709509,-0.33294892,0.4419933,-0.54278374,0.85932386,-0.17502578
655,29.99208,1028.674,71.85428,0.98604393,0.08155283,-0.44132447,-0.37234354,0.061378866,0.6602709,-0.14645253,0.218463,-0.48120278,-0.51186126,0.79796374,-0.32677388,0.39133966,-0.55044657,0.7923347,-0.20843904
656,29.794836,1056.2191,72.89146,1.0565196,0.057676405,-0.3586229,-0.2786359,0.07752469,0.7339623,-0.12777965,0.19428669,-0.5252617,-0.5139715,0.72015667,-0.3459271,0.46499854,-0.52482426,0.8800764,-0.13995263
657,28.122433,1046.3989,72.280716,0.95595884,-0.011568725,-0.34730288,-0.23771635,0.008106887,0.7162143,-0.08404826,0.20742808,-0.4362554,-0.45494157,0.66999596,-0.35066056,0.4213262,-0.5020854,0.80945444,-0.11599455
658,29.831749,1024.874,73.58222,0.959352,0.081136465,-0.4219415,-0.3710654,0.06410846,0.6547886,-0.15998615,0.24168433,-0.4746253,-0.53040946,0.82168734,-0.30781114,0.38042855,-0.5564214,0.79010206,-0.20439157
659,30.366222,1016.9831,72.5139,0.96375895,0.1072467,-0.46847728,-0.42103505,0.07173154,0.6296779,-0.17192526,0.23880723,-0.47884572,-0.5347049,0.8559084,-0.3069061,0.36360666,-0.5699122,0.7695305,-0.24093732
660,29.177044,1004.4971,70.99125,0.8805543,0.05887121,-0.4882161,-0.41184527,0.012255013,0.6007892,-0.13585915,0.24412845,-0.401686,-0.47939953,0.82415813,-0.31481525,0.31692395,-0.55543196,0.69438297,-0.24031763
661,30.216742,1052.7426,72.5938,1.0658438,0.07785964,-0.38144124,-0.30812082,0.08861002,0.72227967,-0.13970156,0.19404115,-0.53553575,-0.5240474,0.7452261,-0.3429281,0.45953712,-0.5346334,0.87631637,-0.16058525
662,30.078848,1043.7653,70.899086,1.0403237,0.07335797,-0.42215344,-0.33438578,0.067691475,0.6966135,-0.12846802,0.18885668,-0.5074975,-0.49900964,0.7465761,-0.35033044,0.43272337,-0.5351744,0.8332762,-0.18310021
663,29.844374,1049.6888,72.867546,1.0388978,0.06400478,-0.37521031,-0.300245,0.07517764,0.71691835,-0.13420026,0.20227724,-0.5157962,-0.5164973,0.7412236,-0.3393161,0.4476949,-0.53163517,0.8609854,-0.15529773
664,30.226168,1047.8364,72.25305,1.0528901,0.08059102,-0.39769143,-0.3242138,0.08384618,0.70897734,-0.14096768,0.19685477,-0.5260133,-0.5207937,0.7562176,-0.34109893,0.4460704,-0.5382551,0.8589746,-0.17273621
665,30.085459,1032.7019,70.44803,1.0089886,0.07964802,-0.45401007,-0.36900604,0.05840203,0.6673224,-0.13365738,0.19850543,-0.48665226,-0.49541038,0.77430576,-0.3433457,0.40239874,-0.54406184,0.79621434,-0.20869865
666,29.28571,1017.9058,70.70912,0.92752564,0.054379046,-0.46409726,-0.37762654,0.022516608,0.6340416,-0.1256472,0.2234905,-0.42856675,-0.47647873,0.7862454,-0.3303303,0.35434234,-0.5441798,0.735653,-0.21622345
667,29.219011,1016.9731,71.199936,0.9194615,0.05322987,-0.45771876,-0.37591618,0.02262634,0.6329695,-0.12878694,0.2299819,-0.42607665,-0.48104984,0.79164016,-0.32520476,0.35143265,-0.54536426,0.7350115,-0.21416312
668,28.114948,1037.8083,71.6071,0.932582,-0.008037239,-0.37622005,-0.26511276,-0.0015692413,0.6928932,-0.08493565,0.21166381,-0.4182859,-0.44746727,0.6873399,-0.3482988,0.3974628,-0.5077603,0.778,-0.13692674
669,28.659279,1047.0759,72.91161,0.9786632,0.013316482,-0.35057026,-0.2567808,0.03159398,0.71642923,-0.10383253,0.2108535,-0.46218818,-0.48013046,0.6982746,-0.34262538,0.42886317,-0.5130046,0.827784,-0.12702934
670,28.11125,1017.7345,70.43342,0.87669456,0.0018085241,-0.43856886,-0.32841522,-0.02119565,0.63912183,-0.09084873,0.22560069,-0.37842804,-0.43573776,0.73297405,-0.33899894,0.34207436,-0.52250624,0.7077735,-0.18448104
671,28.406557,1050.696,71.22089,0.9864874,-0.0043498278,-0.35938215,-0.24066754,0.014253527,0.7236582,-0.07931526,0.1899009,-0.45144528,-0.44905332,0.6576789,-0.3632742,0.43521366,-0.49993238,0.82084346,-0.119580016
672,28.699928,992.17615,72.370476,0.8155937,0.049043894,-0.48523152,-0.4233622,-0.0036594272,0.5744069,-0.14445595,0.27605823,-0.3656838,-0.48498377,0.85533786,-0.29220834,0.2794665,-0.56249857,0.6566604,-0.24686271
673,28.037968,1034.889,71.82283,0.91929317,-0.009041399,-0.37797248,-0.26975957,-0.0047448575,0.68623537,-0.08701332,0.21794882,-0.41082054,-0.44846028,0.6950323,-0.3437776,0.38887924,-0.50973517,0.7690132,-0.1399858
674,29.42436,1006.6414,67.079575,0.91620994,0.058840632,-0.5439978,-0.42893493,-0.001970023,0.5972423,-0.10721226,0.2003643,-0.40047204,-0.43501747,0.78445053,-0.35186744,0.32289517,-0.5457744,0.6771866,-0.25988254
675,28.64046,1070.9756,73.12331,1.0497147,-0.0023452938,-0.2922517,-0.1842922,0.046752125,0.7782146,-0.085910484,0.18222801,-0.5040599,-0.477666,0.6295823,-0.3648007,0.49387512,-0.49136433,0.9020779,-0.07493444
676,28.541918,1023.63495,72.4708,0.9040967,0.02209115,-0.40757334,-0.32278696,0.010430634,0.6560683,-0.11563228,0.23708944,-0.4145723,-0.47516763,0.75716174,-0.32376194,0.36361486,-0.53108203,0.7502557,-0.17529127
677,27.755404,1043.6997,72.00452,0.93289423,-0.026765078,-0.34804678,-0.23081708,-0.008342952,0.7106423,-0.073660985,0.20956089,-0.41521597,-0.44021115,0.6589853,-0.35246864,0.4101762,-0.497155,0.7912339,-0.1125106
678,28.784805,1090.9642,71.80743,1.1231384,-0.012021214,-0.2683107,-0.13545072,0.05584702,0.8260981,-0.06246738,0.14237745,-0.53991175,-0.46090257,0.5622165,-0.39631376,0.54894996,-0.4715048,0.9565624,-0.04242891
679,27.778858,1033.4211,68.693016,0.9180393,-0.027256459,-0.41833767,-0.27319154,-0.03436026,0.67759675,-0.053985998,0.18887585,-0.3853023,-0.39912593,0.6529057,-0.37266898,0.38046017,-0.49677044,0.73566675,-0.14942397
680,27.550735,1025.536,70.43097,0.87586737,-0.028026491,-0.406481,-0.28109217,-0.036466956,0.66201186,-0.06901361,0.21774729,-0.36879927,-0.4164624,0.68582803,-0.3498682,0.35776022,-0.5053189,0.71954846,-0.15206535
681,27.895159,1017.0415,72.73649,0.85434175,-0.0016599298,-0.4026324,-0.31362396,-0.014988482,0.6430342,-0.10530324,0.25091463,-0.37721318,-0.45952937,0.7516375,-0.3181339,0.33941102,-0.52641016,0.71812224,-0.16975625
682,27.679249,1033.9076,70.63959,0.9060633,-0.027200013,-0.3876051,-0.2610843,-0.025501251,0.6832231,-0.06764208,0.20855385,-0.38959962,-0.42164984,0.6691102,-0.35566735,0.38195112,-0.50056803,0.7494831,-0.1370618
683,27.630703,1051.2155,69.8378,0.96044075,-0.042433172,-0.3577792,-0.21020883,-0.02171436,0.7262515,-0.045448035,0.17819616,-0.41475284,-0.4061184,0.60709655,-0.38075703,0.42812005,-0.48131716,0.79543173,-0.10251867
684,27.048006,1027.9177,69.12275,0.8671479,-0.05502832,-0.40647912,-0.25662965,-0.061095953,0.66811705,-0.041865498,0.2033081,-0.34699827,-0.38278797,0.64239717,-0.36706838,0.35848808,-0.49010268,0.70627636,-0.13847761
685,26.82313,1024.3994,72.24094,0.8319918,-0.055070072,-0.36546516,-0.24718423,-0.05184394,0.6664503,-0.06538807,0.24064203,-0.3436486,-0.4176442,0.67817205,-0.33586156,0.34852803,-0.498968,0.7138521,-0.12592757
686,27.271357,1038.3046,72.17148,0.89440155,-0.044323415,-0.3458503,-0.22543132,-0.027845174,0.6996435,-0.06602572,0.2201766,-0.3863256,-0.42817515,0.6558455,-0.34808862,0.39078888,-0.4939829,0.76553863,-0.10948303
687,26.911598,1042.4275,70.78192,0.8976511,-0.06631258,-0.34660366,-0.20222573,-0.0468235,0.70931226,-0.040737465,0.20208372,-0.37319154,-0.39760298,0.6125471,-0.3670275,0.3976262,-0.47946885,0.7600696,-0.09661658
688,26.983072,1022.3439,67.435,0.85517716,-0.058467984,-0.44112563,-0.27590796,-0.0773021,0.65081275,-0.029976264,0.1935069,-0.32797313,-0.35948342,0.63696706,-0.37743828,0.34166822,-0.48884135,0.6752734,-0.15582055
689,26.622002,1063.8853,72.170044,0.9438726,-0.08950734,-0.27065995,-0.121469475,-0.03548363,0.7685722,-0.02743259,0.18972838,-0.40412873,-0.40262952,0.55260694,-0.37730378,0.4540034,-0.45887616,0.8298055,-0.036874577
690,27.057615,1060.0756,70.94762,0.9570987,-0.07077375,-0.30746135,-0.15556046,-0.029867977,0.7541286,-0.03201711,0.18040079,-0.410787,-0.4009622,0.56882775,-0.38245925,0.44722274,-0.4663745,0.8184452,-0.06264301
691,26.499119,1021.77014,70.33916,0.8186157,-0.07239783,-0.38976234,-0.2472502,-0.07683548,0.6576079,-0.04210016,0.22588784,-0.31818625,-0.38274142,0.6504963,-0.35256156,0.33703145,-0.4897113,0.6846851,-0.1306192
692,26.566648,1059.5107,70.55393,0.935645,-0.09311706,-0.30179742,-0.13736418,-0.05017391,0.7544352,-0.015462637,0.17907244,-0.38787955,-0.3803417,0.54487133,-0.38816518,0.44058642,-0.45690572,0.8032113,-0.051635183
693,25.8558,1034.6609,71.56618,0.82393,-0.10614881,-0.32677573,-0.17721976,-0.08431721,0.6964132,-0.024491683,0.22436711,-0.31881514,-0.37612882,0.5986679,-0.357608,0.3664821,-0.47017354,0.7193894,-0.07969979
694,25.187923,987.18286,69.90229,0.65760106,-0.109316885,-0.44206277,-0.29489192,-0.14732543,0.5748477,-0.029808939,0.27134538,-0.20150822,-0.34227237,0.69069374,-0.32884413,0.22960667,-0.49671847,0.54735935,-0.1686198
695,25.15272,1024.234,70.4364,0.76652503,-0.13335826,-0.348634,-0.18158072,-0.12275916,0.6710722,-0.0036358237,0.229098,-0.26697302,-0.3409872,0.5862615,-0.36134756,0.33045566,-0.46369955,0.66393703,-0.08678731
696,25.394361,1064.8602,71.07132,0.89804053,-0.14718956,-0.2526055,-0.0692541,-0.08551979,0.7752316,0.016869053,0.18215457,-0.35058242,-0.34908873,0.48439813,-0.39503062,0.44384181,-0.43265268,0.79816777,-0.0047917515
697,25.623606,1047.7278,68.96714,0.8656962,-0.13120301,-0.32705072,-0.13690516,-0.10084328,0.72594994,0.014900193,0.18184298,-0.32192037,-0.3318302,0.5209502,-0.39605746,0.39821902,-0.44597736,0.73504126,-0.05678712
698,25.840033,1033.3318,71.485214,0.81956303,-0.1061922,-0.33055586,-0.18075265,-0.08619061,0.69292665,-0.024424821,0.22531885,-0.31551898,-0.37481847,0.600983,-0.35710546,0.36265904,-0.47086254,0.714381,-0.08242236
699,24.617758,1002.78876,71.65734,0.6719433,-0.14027596,-0.36734444,-0.21822257,-0.14726245,0.6212839,-0.016603291,0.27142483,-0.2119832,-0.34443116,0.63998806,-0.3313401,0.26748782,-0.47762662,0.59587353,-0.11171514
700,25.188204,1016.3275,69.243126,0.74954647,-0.12963942,-0.384301,-0.21049768,-0.13372195,0.64825106,-0.00067666173,0.22696361,-0.24996081,-0.32785845,0.597593,-0.36425546,0.30857268,-0.46790528,0.63163733,-0.10975969
701,25.402128,1010.428,72.747574,0.72460496,-0.10777399,-0.35449928,-0.22577448,-0.10785979,0.6389802,-0.041613832,0.26956382,-0.2621677,-0.38216385,0.66365165,-0.32472804,0.29670626,-0.4879915,0.64425397,-0.113012165
702,24.241392,1048.316,69.93569,0.802248,-0.19040543,-0.27719665,-0.072411954,-0.14375976,0.736521,0.045324564,0.1965296,-0.26933113,-0.3008444,0.4705017,-0.39508122,0.38669783,-0.4237455,0.71426153,-0.012105763
703,24.825377,1023.8852,70.134094,0.75249165,-0.14837085,-0.34534818,-0.16949652,-0.13652882,0.6712687,0.0077677965,0.22776923,-0.25159332,-0.32670623,0.56975865,-0.36554855,0.32608303,-0.45723766,0.65356886,-0.07956325
704,24.39328,1014.4507,71.370026,0.6989777,-0.15841019,-0.3388688,-0.17484976,-0.14997676,0.65176886,0.0014826506,0.2543254,-0.22195396,-0.33125243,0.59278005,-0.34693018,0.29684576,-0.4620129,0.62458223,-0.08189598
705,23.96925,1030.5168,68.89494,0.74088204,-0.1935804,-0.32566875,-0.11695282,-0.17075273,0.6902314,0.04753484,0.2099645,-0.22282597,-0.2819444,0.4993648,-0.3882752,0.33492142,-0.43201804,0.6461993,-0.046646245
706,22.82994,1031.3446,73.64782,0.67117643,-0.23288943,-0.2287513,-0.0498361,-0.18130362,0.7076752,0.038741156,0.26206893,-0.19548145,-0.30868486,0.50132966,-0.35119864,0.328702,-0.42561552,0.6595253,0.008190468
707,24.28447,1034.9512,69.85338,0.7637772,-0.18011728,-0.31013173,-0.114233255,-0.15085065,0.7018736,0.034088597,0.21277553,-0.24740827,-0.303729,0.51072574,-0.38217235,0.3506866,-0.43654,0.6736854,-0.042003304
708,23.767225,1046.7297,68.52993,0.78314054,-0.21383382,-0.28839022,-0.061285138,-0.17038646,0.7321127,0.06933077,0.186103,-0.24139142,-0.2675573,0.43887013,-0.40904117,0.37684697,-0.41238347,0.6887386,-0.008161336
709,24.131117,1050.2649,71.160065,0.79763186,-0.1935336,-0.25288597,-0.057864442,-0.13888863,0.74451745,0.03937687,0.20697603,-0.27293208,-0.3131852,0.47380954,-0.3862945,0.3916369,-0.42377406,0.72695243,0.00050131977
710,23.660603,1035.9062,71.06093,0.7336471,-0.20538978,-0.2753242,-0.08055526,-0.16500711,0.70994216,0.04172325,0.22639234,-0.2278794,-0.29980665,0.4946083,-0.3752918,0.34782055,-0.428256,0.67214465,-0.017008677
711,23.58217,1028.2174,69.278305,0.71507776,-0.20830186,-0.31580698,-0.105843976,-0.18356949,0.6870973,0.053104237,0.21840647,-0.20422268,-0.275233,0.49374512,-0.38448548,0.32505208,-0.4284033,0.63367426,-0.038864404
712,23.206556,1067.6833,68.31134,0.82341385,-0.2526525,-0.22909734,0.024400637,-0.17902276,0.7882904,0.103617966,0.15905419,-0.2539329,-0.24284492,0.35061473,-0.43513903,0.4282132,-0.3824402,0.7391443,0.05117947
713,22.33878,1039.0627,70.0835,0.6897626,-0.2683455,-0.2481843,-0.01740408,-0.21632305,0.7229214,0.08934333,0.21761924,-0.17471299,-0.24446797,0.4172892,-0.39459357,0.3427373,-0.39872122,0.6460544,0.022897422
714,22.950394,1040.7533,69.66487,0.72373915,-0.24337748,-0.26562488,-0.04011485,-0.19608653,0.72326463,0.07736458,0.20870274,-0.20143622,-0.25792912,0.43398854,-0.39689538,0.3531529,-0.40679687,0.6612921,0.007303104
715,23.407341,1002.5873,68.78333,0.631565,-0.20079891,-0.37713602,-0.17605235,-0.20844904,0.62131375,0.041603938,0.24714614,-0.15017837,-0.26816455,0.5559789,-0.36422974,0.25324172,-0.44729802,0.54780686,-0.09037122
716,22.544579,1001.7597,69.66144,0.5870422,-0.2363135,-0.34495485,-0.13844994,-0.23425977,0.6253924,0.057271197,0.26065385,-0.11632714,-0.25267816,0.5310842,-0.35988596,0.24295938,-0.4353654,0.53321487,-0.06381756
717,23.200953,1036.2827,70.194756,0.7186438,-0.22811103,-0.27486753,-0.062459037,-0.18656549,0.7115619,0.06224686,0.21889085,-0.2060793,-0.27373755,0.46391204,-0.3861516,0.34377745,-0.4170196,0.65695214,-0.006959513
718,21.758307,1023.13025,69.31338,0.61927986,-0.2857073,-0.28078976,-0.042225346,-0.25149596,0.6835472,0.09926546,0.23264697,-0.11972672,-0.21903908,0.4304112,-0.38880983,0.29314852,-0.40060878,0.5790726,0.002239406
719,22.048584,1062.5044,70.58109,0.7461618,-0.29502732,-0.18006256,0.06635663,-0.2093431,0.7855021,0.11195064,0.19359697,-0.20562893,-0.23729937,0.34145686,-0.41511402,0.4039825,-0.37353924,0.71522564,0.08296807
720,21.570675,1041.1075,70.46283,0.6604831,-0.302738,-0.21874577,0.02301763,-0.24011801,0.73288417,0.10900461,0.221937,-0.14787656,-0.22480968,0.3824136,-0.39725003,0.34091818,-0.3842967,0.63858163,0.050672427
721,22.43566,1068.8004,68.317055,0.7929266,-0.28749025,-0.20691866,0.060964853,-0.20580626,0.79514754,0.12583637,0.1607605,-0.2239016,-0.21833403,0.31413674,-0.44033688,0.423619,-0.36766207,0.72599477,0.075435445
722,21.459137,1010.04047,69.37169,0.56595635,-0.29040483,-0.30246383,-0.068017736,-0.2697522,0.65165216,0.09652352,0.2513478,-0.08462247,-0.21291293,0.45664564,-0.3767079,0.25457817,-0.40747258,0.53300965,-0.016753897
723,21.895779,1056.6105,69.55724,0.72625685,-0.30052218,-0.20397791,0.052087367,-0.2247454,0.7691493,0.12028534,0.19135088,-0.18498099,-0.22006814,0.34065706,-0.41948515,0.38581383,-0.37305695,0.6862867,0.07034041
724,21.439236,1039.3451,68.46525,0.6586567,-0.31233084,-0.24726468,0.016912445,-0.25831068,0.72507894,0.12847914,0.20431155,-0.13155392,-0.1945565,0.35941792,-0.4146778,0.3336332,-0.37738675,0.6155036,0.041936964
725,22.361483,1002.9312,69.85056,0.58168787,-0.24470875,-0.3349925,-0.12645972,-0.2389021,0.6297169,0.061656,0.26180902,-0.11151174,-0.24916498,0.5218716,-0.3602932,0.24444681,-0.43160388,0.5342605,-0.05531604
726,22.219446,1036.4409,69.294266,0.6802094,-0.27388352,-0.26216686,-0.022629961,-0.22708422,0.71524966,0.09735687,0.2134124,-0.16209543,-0.23076084,0.41095677,-0.3999037,0.3339485,-0.39655638,0.62959266,0.01727821
727,21.097534,1032.611,71.432785,0.60926676,-0.31585014,-0.21277374,0.021348998,-0.2561161,0.7154727,0.10690849,0.24472633,-0.117138565,-0.22435427,0.39790994,-0.3822574,0.31367034,-0.38665393,0.6096027,0.050328687
